year,imdb,title,clean_test,clean_test_numeric,binary,budget,Country,Genre,isAction,isCrime,isUSFilm,Production,RT_Score
2011,tt0458339,Captain America: The First Avenger,notalk,1,FAIL,140000000,USA,"Action, Adventure, Sci-Fi",TRUE,FALSE,TRUE,Paramount Pictures,80
2011,tt1216475,Cars 2,men,2,FAIL,200000000,USA,"Animation, Adventure, Comedy, Family, Sport",FALSE,FALSE,TRUE,Walt Disney Pictures/PIXAR,38
2011,tt1684628,Circumstance,ok,3,PASS,900000,"France, USA, Iran",Drama,FALSE,FALSE,TRUE,Roadside Attractions,86
2011,tt1657507,Colombiana,notalk,1,FAIL,40000000,France,"Action, Drama, Thriller",TRUE,FALSE,FALSE,Sony Pictures,29
2011,tt1598778,Contagion,ok,3,PASS,60000000,"USA, United Arab Emirates","Action, Drama, Thriller",TRUE,FALSE,TRUE,Warner Bros.,84
2011,tt1372686,Coriolanus,men,2,FAIL,10000000,UK,"Drama, Thriller, War",FALSE,FALSE,FALSE,The Weinstein Company,92
2011,tt0409847,Cowboys &amp; Aliens,notalk,1,FAIL,163000000,"USA, India","Action, Sci-Fi, Thriller, Western",TRUE,FALSE,TRUE,Universal Pictures,45
2011,tt1701990,Detention,ok,3,PASS,10000000,USA,"Comedy, Horror, Mystery, Sci-Fi, Thriller",FALSE,FALSE,TRUE,IDP Distribution,40
2011,tt1650043,Diary of a Wimpy Kid: Rodrick Rules,notalk,1,FAIL,18000000,USA,"Comedy, Family",FALSE,FALSE,TRUE,20th Century Fox,47
2011,tt1564349,Dolphin Tale,men,2,FAIL,37000000,"Canada, USA","Drama, Family",FALSE,FALSE,TRUE,Warner Bros. Pictures,81
2011,tt1462041,Dream House,ok,3,PASS,50000000,"USA, Canada","Drama, Mystery, Thriller",FALSE,FALSE,TRUE,Universal Pictures,6
2011,tt1596343,Fast Five,ok,3,PASS,125000000,"USA, Brazil","Action, Crime, Thriller",TRUE,TRUE,TRUE,Universal Pictures,77
2011,tt1622979,Final Destination 5,men,2,FAIL,40000000,"USA, Canada, Singapore, Hong Kong",Horror,FALSE,FALSE,TRUE,Warner Bros.,62
2011,tt1068242,Footloose,ok,3,PASS,24000000,USA,"Comedy, Drama, Music, Romance",FALSE,FALSE,TRUE,Paramount Studios,68
2011,tt1133985,Green Lantern,notalk,1,FAIL,200000000,USA,"Action, Adventure, Sci-Fi",TRUE,FALSE,TRUE,Warner Bros. Pictures,26
2011,tt0480687,Hall Pass,men,2,FAIL,36000000,USA,"Comedy, Romance",FALSE,FALSE,TRUE,Warner Bros. Pictures,33
2011,tt0993842,Hanna,ok,3,PASS,30000000,"USA, UK, Germany","Action, Drama, Thriller",TRUE,FALSE,TRUE,Focus Features,71
2011,tt1201607,Harry Potter and the Deathly Hallows: Part 2,notalk,1,FAIL,125000000,"USA, UK","Adventure, Drama, Fantasy, Mystery",FALSE,FALSE,TRUE,Warner Bros. Pictures,96
2011,tt1506999,Haywire,nowomen,0,FAIL,23000000,"Ireland, USA","Action, Drama, Thriller",TRUE,FALSE,TRUE,Relativity Media,80
2011,tt1403177,Hesher,notalk,1,FAIL,7000000,USA,"Comedy, Drama",FALSE,FALSE,TRUE,Newmarket Films,53
2011,tt1562568,Higher Ground,ok,3,PASS,1800000,USA,Drama,FALSE,FALSE,TRUE,Sony Pictures Classics,81
2011,tt1640459,Hobo with a Shotgun,nowomen,0,FAIL,3000000,Canada,"Action, Comedy, Horror, Thriller",TRUE,FALSE,FALSE,Magnolia Releasing,66
2011,tt1411704,Hop,men,2,FAIL,63000000,"USA, India, Malaysia, Taiwan, Canada, UK","Animation, Adventure, Comedy, Family, Fantasy",FALSE,FALSE,TRUE,Universal Pictures,25
2011,tt1499658,Horrible Bosses,ok,3,PASS,35000000,USA,"Comedy, Crime",FALSE,TRUE,TRUE,Warner Bros. Pictures,69
2011,tt1464540,I Am Number Four,notalk,1,FAIL,50000000,"USA, India","Action, Adventure, Sci-Fi, Thriller",TRUE,FALSE,TRUE,DreamWorks Studios,33
2011,tt1253864,Immortals,men,2,FAIL,75000000,USA,"Action, Drama, Fantasy, Romance",TRUE,FALSE,TRUE,Relativity Media,38
2011,tt1637688,In Time,notalk,1,FAIL,35000000,USA,"Action, Crime, Drama, Sci-Fi, Thriller",TRUE,TRUE,TRUE,20th Century Fox,37
2011,tt1606618,Iris,ok,3,PASS,5500000,"Finland, Sweden","Drama, Family, History",FALSE,FALSE,FALSE,Langfilm,-1
2011,tt1410063,Jin ling shi san chai,ok,3,PASS,100000000,"China, Hong Kong","Drama, History, Romance, War",FALSE,FALSE,FALSE,Wrekin Hill Entertainment,42
2011,tt1640484,Jumping the Broom,ok,3,PASS,7000000,USA,"Comedy, Drama",FALSE,FALSE,TRUE,Sony Pictures,57
2011,tt1448755,Killer Elite,nowomen,0,FAIL,70000000,"UK, Australia","Action, Crime, Thriller",TRUE,TRUE,FALSE,Open Road Films,26
2011,tt1302011,Kung Fu Panda 2,ok,3,PASS,150000000,USA,"Animation, Action, Adventure, Comedy, Family, Fantasy",TRUE,FALSE,TRUE,Paramount Studios/Dreamworks,81
2011,tt1758692,Like Crazy,ok,3,PASS,250000,USA,"Drama, Romance",FALSE,FALSE,TRUE,Paramount Pictures,71
2011,tt1219289,Limitless,notalk,1,FAIL,27000000,USA,"Mystery, Sci-Fi, Thriller",FALSE,FALSE,TRUE,Relativity Media,69
2011,tt0466893,Margaret,ok,3,PASS,14000000,USA,Drama,FALSE,FALSE,TRUE,Fox Searchlight,73
2011,tt1615147,Margin Call,notalk,1,FAIL,3400000,USA,"Drama, Thriller",FALSE,FALSE,TRUE,Roadside Attractions,88
2011,tt1441326,Martha Marcy May Marlene,ok,3,PASS,1000000,USA,"Drama, Mystery, Thriller",FALSE,FALSE,TRUE,Fox Searchlight,90
2011,tt1527186,Melancholia,ok,3,PASS,9400000,"Denmark, Sweden, France, Germany","Drama, Sci-Fi",FALSE,FALSE,FALSE,Magnolia Pictures,79
2011,tt1605783,Midnight in Paris,ok,3,PASS,30000000,"Spain, USA, France","Comedy, Fantasy, Romance",FALSE,FALSE,TRUE,Sony Pictures Classics,93
2011,tt1229238,Mission: Impossible - Ghost Protocol,notalk,1,FAIL,145000000,"USA, United Arab Emirates, Czech Republic, Russia, India, Canada","Action, Adventure, Thriller",TRUE,FALSE,TRUE,Paramount Studios,93
2011,tt1210166,Moneyball,notalk,1,FAIL,50000000,USA,"Biography, Drama, Sport",FALSE,FALSE,TRUE,Sony Pictures,94
2011,tt1396218,Mr. Popper&#39;s Penguins,notalk,1,FAIL,55000000,USA,"Comedy, Family, Fantasy",FALSE,FALSE,TRUE,20th Century Fox,48
2011,tt1598822,New Year&#39;s Eve,ok,3,PASS,26000000,USA,"Comedy, Romance",FALSE,FALSE,TRUE,Warner Bros.,7
2011,tt1411238,No Strings Attached,ok,3,PASS,25000000,USA,"Comedy, Romance",FALSE,FALSE,TRUE,Paramount Pictures,49
2011,tt1720182,October Baby,ok,3,PASS,1000000,USA,Drama,FALSE,FALSE,TRUE,IDP/Samuel goldwyn Films,23
2011,tt1637706,Our Idiot Brother,ok,3,PASS,5000000,USA,"Comedy, Drama",FALSE,FALSE,TRUE,The Weinstein Company,69
2011,tt1778304,Paranormal Activity 3,ok,3,PASS,5000000,USA,"Horror, Mystery, Thriller",FALSE,FALSE,TRUE,Paramount Pictures,67
2011,tt1092026,Paul,ok,3,PASS,40000000,"USA, UK","Adventure, Comedy, Sci-Fi",FALSE,FALSE,TRUE,Universal Pictures,71
2011,tt1298650,Pirates of the Caribbean: On Stranger Tides,notalk,1,FAIL,250000000,"USA, UK","Action, Adventure, Fantasy",TRUE,FALSE,TRUE,Walt Disney Pictures,32
2011,tt0822847,Priest,notalk,1,FAIL,60000000,USA,"Action, Adventure, Fantasy, Horror, Sci-Fi, Thriller",TRUE,FALSE,TRUE,Screen Gems/SONY PICTURES,15
2011,tt0448694,Puss in Boots,notalk,1,FAIL,130000000,USA,"Animation, Action, Adventure, Comedy, Family, Fantasy",TRUE,FALSE,TRUE,Paramount/Dreamworks,85
2011,tt1192628,Rango,notalk,1,FAIL,135000000,"USA, Brazil, UK","Animation, Adventure, Comedy, Family, Western",FALSE,FALSE,TRUE,Paramount Pictures,88
2011,tt0433035,Real Steel,notalk,1,FAIL,110000000,"USA, India","Action, Drama, Family, Sci-Fi, Sport",TRUE,FALSE,TRUE,Walt Disney Pictures,60
2011,tt1486185,Red Riding Hood,ok,3,PASS,42000000,"USA, Canada","Fantasy, Horror, Mystery, Romance, Thriller",FALSE,FALSE,TRUE,Warner Bros.,10
2011,tt0873886,Red State,ok,3,PASS,4000000,USA,"Action, Crime, Horror, Thriller",TRUE,TRUE,TRUE,SModcast Pictures,60
2011,tt1498569,Restless,ok,3,PASS,8000000,USA,"Drama, Romance",FALSE,FALSE,TRUE,Sony Pictures,37
2011,tt1436562,Rio,notalk,1,FAIL,90000000,"USA, Brazil","Animation, Adventure, Comedy, Family, Musical",FALSE,FALSE,TRUE,20th Century Fox,72
2011,tt1318514,Rise of the Planet of the Apes,notalk,1,FAIL,93000000,"USA, UK, Canada","Action, Drama, Sci-Fi, Thriller",TRUE,FALSE,TRUE,20th Century Fox,82
2011,tt1723811,Shame,notalk,1,FAIL,6500000,UK,Drama,FALSE,FALSE,FALSE,Fox Searchlight,79
2011,tt1541995,Snow Flower and the Secret Fan,ok,3,PASS,6000000,"China, USA","Drama, History",FALSE,FALSE,TRUE,Fox Searchlight,22
2011,tt1596346,Soul Surfer,ok,3,PASS,18000000,USA,"Biography, Drama, Family, Sport",FALSE,FALSE,TRUE,TriStar/FilmDistrict,45
2011,tt0945513,Source Code,notalk,1,FAIL,32000000,"USA, Canada","Action, Drama, Sci-Fi, Thriller",TRUE,FALSE,TRUE,Summit Entertainment,92
2011,tt0999913,Straw Dogs,ok,3,PASS,25000000,USA,"Action, Drama, Thriller",TRUE,FALSE,TRUE,Sony Pictures/Screen Gems,41
2011,tt0978764,Sucker Punch,ok,3,PASS,75000000,"USA, Canada","Action, Adventure, Fantasy",TRUE,FALSE,TRUE,IMAX,22
2011,tt1650062,Super 8,ok,3,PASS,50000000,USA,"Mystery, Sci-Fi, Thriller",FALSE,FALSE,TRUE,Paramount Pictures,81
2011,tt1675192,Take Shelter,ok,3,PASS,4750000,USA,"Drama, Horror, Thriller",FALSE,FALSE,TRUE,Sony Pictures Classics,92
2011,tt0983193,The Adventures of Tintin,notalk,1,FAIL,130000000,"USA, New Zealand, UK","Animation, Action, Adventure, Family, Mystery",TRUE,FALSE,TRUE,Paramount,73
2011,tt1655442,The Artist,notalk,1,FAIL,16000000,"France, USA, Belgium","Comedy, Drama, Romance",FALSE,FALSE,TRUE,The Weinstein Company,95
2011,tt1412386,The Best Exotic Marigold Hotel,ok,3,PASS,10000000,"UK, USA, United Arab Emirates","Comedy, Drama, Romance",FALSE,FALSE,TRUE,20th Century Fox,79
2011,tt1093357,The Darkest Hour,ok,3,PASS,34800000,"USA, Russia","Action, Adventure, Horror, Sci-Fi, Thriller",TRUE,FALSE,TRUE,Summit Entertainment,12
2011,tt1535616,The Divide,ok,3,PASS,3000000,"USA, Germany, Canada, France","Drama, Horror, Sci-Fi, Thriller",FALSE,FALSE,TRUE,Anchor Bay Entertainment,25
2011,tt1235170,The Future,ok,3,PASS,1000000,"Germany, USA, France","Drama, Fantasy, Romance",FALSE,FALSE,TRUE,Roadside Attractions,72
2011,tt1568346,The Girl with the Dragon Tattoo,notalk,1,FAIL,90000000,"USA, Sweden, Norway","Crime, Drama, Mystery, Thriller",FALSE,TRUE,TRUE,Sony Pictures,86
2011,tt0990407,The Green Hornet,notalk,1,FAIL,110000000,USA,"Action, Comedy, Crime, Sci-Fi, Thriller",TRUE,TRUE,TRUE,Sony Pictures,44
2011,tt1540133,The Guard,notalk,1,FAIL,6000000,Ireland,"Comedy, Crime, Thriller",FALSE,TRUE,FALSE,Sony Pictures Classics,94
2011,tt1454029,The Help,ok,3,PASS,25000000,"USA, India, United Arab Emirates",Drama,FALSE,FALSE,TRUE,DreamWorks Studios,76
2011,tt1007029,The Iron Lady,ok,3,PASS,14000000,"UK, France","Biography, Drama",FALSE,FALSE,FALSE,The Weinstein Co.,51
2011,tt1189340,The Lincoln Lawyer,notalk,1,FAIL,40000000,USA,"Crime, Drama, Thriller",FALSE,TRUE,TRUE,Lionsgate Films,84
2011,tt0472399,The Mechanic,nowomen,0,FAIL,42500000,USA,"Action, Crime, Thriller",TRUE,TRUE,TRUE,CBS Films,53
2011,tt1204342,The Muppets,notalk,1,FAIL,45000000,USA,"Adventure, Comedy, Family, Musical",FALSE,FALSE,TRUE,Walt Disney Pictures,95
2011,tt1265990,The Roommate,ok,3,PASS,16000000,USA,"Drama, Thriller",FALSE,FALSE,TRUE,Screen Gems/SONY PICTURES,4
2011,tt0472181,The Smurfs,ok,3,PASS,110000000,"USA, Belgium, Canada","Animation, Adventure, Comedy, Family, Fantasy",FALSE,FALSE,TRUE,Sony Pictures Columbia,22
2011,tt1509767,The Three Musketeers,men,2,FAIL,90000000,"USA, Germany, France, UK","Action, Adventure, Romance",TRUE,FALSE,TRUE,Summit Entertainment,26
2011,tt0478304,The Tree of Life,nowomen,0,FAIL,35000000,USA,"Drama, Fantasy",FALSE,FALSE,TRUE,Fox Searchlight,85
2011,tt1324999,The Twilight Saga: Breaking Dawn - Part 1,ok,3,PASS,127500000,USA,"Adventure, Drama, Fantasy, Romance",FALSE,FALSE,TRUE,Summit Entertainment,25
2011,tt0800369,Thor,ok,3,PASS,150000000,USA,"Action, Adventure, Fantasy, Sci-Fi",TRUE,FALSE,TRUE,Paramount Pictures,77
2011,tt1340800,Tinker Tailor Soldier Spy,notalk,1,FAIL,21000000,"France, UK, Germany","Drama, Mystery, Thriller",FALSE,FALSE,FALSE,Focus Features,83
2011,tt0471042,Tower Heist,notalk,1,FAIL,85000000,USA,"Action, Comedy, Crime",TRUE,TRUE,TRUE,Universal Pictures,67
2011,tt1399103,Transformers: Dark of the Moon,ok,3,PASS,195000000,USA,"Action, Adventure, Sci-Fi",TRUE,FALSE,TRUE,Paramount Studios,35
2011,tt1568911,War Horse,notalk,1,FAIL,70000000,"USA, India","Drama, History, War",FALSE,FALSE,TRUE,Walt Disney Pictures,76
2011,tt1291584,Warrior,notalk,1,FAIL,25000000,USA,"Drama, Sport",FALSE,FALSE,TRUE,Lionsgate,83
2011,tt1389137,We Bought a Zoo,men,2,FAIL,50000000,USA,"Comedy, Drama, Family",FALSE,FALSE,TRUE,20th Century Fox,64
2011,tt1714210,Weekend,notalk,1,FAIL,190000,UK,"Drama, Romance",FALSE,FALSE,FALSE,IFC Films,95
2011,tt0770703,What&#39;s Your Number,ok,3,PASS,20000000,USA,"Comedy, Romance",FALSE,FALSE,TRUE,20th Century Fox,24
2011,tt1449283,Winnie the Pooh,nowomen,0,FAIL,30000000,USA,"Animation, Adventure, Comedy, Family, Musical",FALSE,FALSE,TRUE,Walt Disney Pictures,91
2011,tt1270798,X-Men: First Class,ok,3,PASS,160000000,"USA, UK","Action, Adventure, Sci-Fi",TRUE,FALSE,TRUE,20th Century Fox,86
2011,tt1625346,Young Adult,ok,3,PASS,12000000,USA,"Comedy, Drama",FALSE,FALSE,TRUE,Paramount Studios,80
2011,tt1742336,Your Sister&#39;s Sister,ok,3,PASS,120000,USA,"Comedy, Drama",FALSE,FALSE,TRUE,IFC Films,83
2010,tt1014759,Alice in Wonderland,ok,3,PASS,200000000,USA,"Adventure, Family, Fantasy",FALSE,FALSE,TRUE,Walt Disney Pictures,51
2010,tt1313092,Animal Kingdom,notalk,1,FAIL,4200000,Australia,"Crime, Drama",FALSE,TRUE,FALSE,Sony Pictures Classics,95
2010,tt1431181,Another Year,ok,3,PASS,8000000,UK,"Comedy, Drama",FALSE,FALSE,FALSE,Sony Classics,92
2010,tt1423894,Barney&#39;s Version,ok,3,PASS,30000000,"Italy, Canada","Comedy, Drama",FALSE,FALSE,FALSE,Sony Classics,79
2010,tt1532503,Beginners,notalk,1,FAIL,3200000,USA,"Comedy, Drama, Romance",FALSE,FALSE,TRUE,Focus Features,85
2010,tt1164999,Biutiful,notalk,1,FAIL,35000000,"Mexico, Spain","Drama, Romance",FALSE,FALSE,FALSE,Roadside Attractions,66
2010,tt0947798,Black Swan,ok,3,PASS,13000000,USA,"Drama, Thriller",FALSE,FALSE,TRUE,Fox Searchlight,85
2010,tt1120985,Blue Valentine,men,2,FAIL,1000000,USA,"Drama, Romance",FALSE,FALSE,TRUE,Weinstein Company,87
2010,tt1126591,Burlesque,ok,3,PASS,55000000,USA,"Drama, Music, Musical, Romance",FALSE,FALSE,TRUE,Sony Pictures/Screen Gems,36
2010,tt1194417,Casino Jack,notalk,1,FAIL,12500000,Canada,"Biography, Comedy, Crime, Drama",FALSE,TRUE,FALSE,ATO Pictures,40
2010,tt1020558,Centurion,notalk,1,FAIL,15000000,"UK, France, USA","Action, Adventure, Drama, History, Thriller, War",TRUE,FALSE,TRUE,Magnolia Pictures,61
2010,tt1438254,Charlie St. Cloud,notalk,1,FAIL,44000000,"USA, Canada","Drama, Fantasy, Romance",FALSE,FALSE,TRUE,Universal Pictures,27
2010,tt1244754,Conviction,ok,3,PASS,12500000,USA,"Biography, Crime, Drama",FALSE,TRUE,TRUE,Fox Searchlight,67
2010,tt1385867,Cop Out,notalk,1,FAIL,37000000,USA,"Action, Comedy, Crime, Thriller",TRUE,TRUE,TRUE,Warner Bros. Pictures,18
2010,tt1555064,Country Strong,ok,3,PASS,15000000,USA,"Drama, Music",FALSE,FALSE,TRUE,Screen Gems,22
2010,tt1336617,Cyrus,notalk,1,FAIL,7000000,USA,"Comedy, Drama, Romance",FALSE,FALSE,TRUE,Fox Searchlight,80
2010,tt1279935,Date Night,ok,3,PASS,55000000,USA,"Comedy, Crime, Romance, Thriller",FALSE,TRUE,TRUE,20th Century Fox,66
2010,tt0989757,Dear John,nowomen,0,FAIL,25000000,USA,"Drama, Romance, War",FALSE,FALSE,TRUE,Screen Gems/SONY PICTURES,29
2010,tt1323594,Despicable Me,ok,3,PASS,69000000,"USA, France","Animation, Comedy, Family, Fantasy",FALSE,FALSE,TRUE,Universal Pictures,81
2010,tt1314655,Devil,ok,3,PASS,10000000,USA,"Horror, Mystery, Thriller",FALSE,FALSE,TRUE,Universal Pictures,52
2010,tt1196141,Diary of a Wimpy Kid,ok,3,PASS,15000000,"USA, UK","Comedy, Drama, Family",FALSE,FALSE,TRUE,20th Century Fox,52
2010,tt0427152,Dinner for Schmucks,notalk,1,FAIL,69000000,USA,Comedy,FALSE,FALSE,TRUE,Paramount Studios,41
2010,tt1270761,Don&#39;t Be Afraid of the Dark,ok,3,PASS,25000000,"USA, Australia, Mexico","Fantasy, Horror, Thriller",FALSE,FALSE,TRUE,Miramax Films,59
2010,tt1231583,Due Date,notalk,1,FAIL,65000000,USA,"Adventure, Comedy",FALSE,FALSE,TRUE,Warner Bros. Pictures,40
2010,tt1013860,Dylan Dog: Dead of Night,nowomen,0,FAIL,20000000,USA,"Action, Comedy, Crime, Fantasy, Horror, Mystery, Sci-Fi, Thriller",TRUE,TRUE,TRUE,Freestyle Releasing,7
2010,tt1282140,Easy A,ok,3,PASS,8000000,USA,"Comedy, Drama, Romance",FALSE,FALSE,TRUE,Sony Pictures/Screen Gems,85
2010,tt0879870,"Eat, Pray, Love",ok,3,PASS,60000000,USA,"Drama, Romance",FALSE,FALSE,TRUE,Sony Pictures,36
2010,tt1226273,Edge of Darkness,notalk,1,FAIL,60000000,"UK, USA","Crime, Drama, Mystery, Thriller",FALSE,TRUE,TRUE,Warner Bros. Pictures,56
2010,tt1531663,Everything Must Go,notalk,1,FAIL,5000000,USA,"Comedy, Drama",FALSE,FALSE,TRUE,Roadside Attractions,73
2010,tt0977855,Fair Game,ok,3,PASS,50000000,"USA, United Arab Emirates","Biography, Drama, Thriller",FALSE,FALSE,TRUE,Summit Entertainment,79
2010,tt1433108,Faster,nowomen,0,FAIL,12000000,USA,"Action, Crime, Drama, Thriller",TRUE,TRUE,TRUE,CBS Films,42
2010,tt1405500,For Colored Girls,ok,3,PASS,21000000,USA,Drama,FALSE,FALSE,TRUE,Lionsgate,32
2010,tt1323045,Frozen,notalk,1,FAIL,150000000,USA,"Adventure, Drama, Sport, Thriller",FALSE,FALSE,TRUE,Anchor Bay,63
2010,tt1226229,Get Him To The Greek,notalk,1,FAIL,40000000,USA,"Adventure, Comedy, Music",FALSE,FALSE,TRUE,Universal Pictures,72
2010,tt1322312,Going the Distance,ok,3,PASS,32000000,USA,"Comedy, Romance",FALSE,FALSE,TRUE,New Line Cinema,53
2010,tt0947810,Green Zone,nowomen,0,FAIL,100000000,"UK, France, Spain, USA","Action, Drama, Thriller, War",TRUE,FALSE,TRUE,Universal Pictures,54
2010,tt1375670,Grown Ups,ok,3,PASS,75000000,USA,Comedy,FALSE,FALSE,TRUE,Sony Pictures,10
2010,tt1376195,Gunless,men,2,FAIL,9900000,Canada,"Action, Comedy, Drama, Western",TRUE,FALSE,FALSE,Cinema Eopch,40
2010,tt0926084,Harry Potter and the Deathly Hallows: Part 1,ok,3,PASS,125000000,"UK, USA","Adventure, Fantasy, Mystery",FALSE,FALSE,TRUE,Warner Bros. Pictures,77
2010,tt1231587,Hot Tub Time Machine,notalk,1,FAIL,36000000,USA,"Comedy, Sci-Fi",FALSE,FALSE,TRUE,MGM,64
2010,tt0892769,How to Train Your Dragon,ok,3,PASS,165000000,USA,"Animation, Action, Adventure, Family, Fantasy",TRUE,FALSE,TRUE,Paramount/DWA,99
2010,tt1226236,I Am Love,ok,3,PASS,10000000,Italy,"Drama, Romance",FALSE,FALSE,FALSE,Magnolia Pictures,82
2010,tt1591095,Insidious,ok,3,PASS,1500000,"USA, Canada, UK","Horror, Mystery, Thriller",FALSE,FALSE,TRUE,FilmDistrict,66
2010,tt1228705,Iron Man 2,ok,3,PASS,170000000,USA,"Action, Adventure, Sci-Fi",TRUE,FALSE,TRUE,Paramount Studios,73
2010,tt0804497,It&#39;s Kind of a Funny Story,notalk,1,FAIL,8000000,USA,"Comedy, Drama, Romance",FALSE,FALSE,TRUE,Focus Features,58
2010,tt1250777,Kick-Ass,notalk,1,FAIL,28000000,"UK, USA","Action, Comedy",TRUE,FALSE,TRUE,Lionsgate,76
2010,tt1013743,Knight and Day,men,2,FAIL,117000000,USA,"Action, Adventure, Comedy, Romance, Thriller",TRUE,FALSE,TRUE,20th Century Fox,52
2010,tt1038686,Legion,ok,3,PASS,26000000,USA,"Action, Fantasy, Horror",TRUE,FALSE,TRUE,Screen Gems,19
2010,tt1228987,Let Me In,notalk,1,FAIL,20000000,"UK, USA","Drama, Fantasy, Horror, Mystery, Thriller",FALSE,FALSE,TRUE,Overture Films,88
2010,tt0758752,Love and Other Drugs,men,2,FAIL,30000000,USA,"Comedy, Drama, Romance",FALSE,FALSE,TRUE,20th Century Fox,48
2010,tt0985694,Machete,ok,3,PASS,12500000,USA,"Action, Crime, Thriller",TRUE,TRUE,TRUE,20th Century Fox,72
2010,tt1371155,Made In Dagenham,ok,3,PASS,8000000,UK,"Biography, Comedy, Drama, History",FALSE,FALSE,FALSE,Sony Pictures Classics,80
2010,tt1518812,Meek&#39;s Cutoff,men,2,FAIL,2000000,USA,"Drama, Western",FALSE,FALSE,TRUE,Oscilloscope Pictures,86
2010,tt1001526,Megamind,nowomen,0,FAIL,130000000,USA,"Animation, Action, Comedy, Family, Sci-Fi",TRUE,FALSE,TRUE,Paramount Studios/DWA,72
2010,tt1470827,Monsters,nowomen,0,FAIL,500000,UK,"Drama, Sci-Fi, Thriller",FALSE,FALSE,FALSE,Magnolia Pictures,73
2010,tt1126618,Morning Glory,ok,3,PASS,40000000,USA,"Comedy, Drama, Romance",FALSE,FALSE,TRUE,Paramount Studios,55
2010,tt1415283,Nanny McPhee and the Big Bang,ok,3,PASS,35000000,"UK, France, USA","Comedy, Family, Fantasy",FALSE,FALSE,TRUE,Universal Studios,76
2010,tt1334260,Never Let Me Go,ok,3,PASS,15000000,"UK, USA","Drama, Romance, Sci-Fi",FALSE,FALSE,TRUE,Fox Searchlight Pictures,69
2010,tt1536044,Paranormal Activity 2,ok,3,PASS,3000000,USA,Horror,FALSE,FALSE,TRUE,Paramount Pictures,59
2010,tt0878835,Please Give,ok,3,PASS,3000000,USA,"Comedy, Drama",FALSE,FALSE,TRUE,Sony Pictures Classics,86
2010,tt1424381,Predators,nowomen,0,FAIL,40000000,USA,"Action, Adventure, Sci-Fi, Thriller",TRUE,FALSE,TRUE,20th Century Fox,65
2010,tt0473075,Prince of Persia: The Sands of Time,nowomen,0,FAIL,200000000,USA,"Action, Adventure, Fantasy",TRUE,FALSE,TRUE,Walt Disney Pictures,37
2010,tt0935075,Rabbit Hole,ok,3,PASS,5000000,USA,Drama,FALSE,FALSE,TRUE,Lionsgate Films,86
2010,tt0493949,Ramona and Beezus,ok,3,PASS,15000000,USA,"Adventure, Comedy, Family, Fantasy",FALSE,FALSE,TRUE,20th Century Fox,70
2010,tt1245526,Red,men,2,FAIL,60000000,USA,"Action, Comedy, Crime, Thriller",TRUE,TRUE,TRUE,Summit Entertainment,71
2010,tt1403981,Remember Me,ok,3,PASS,16000000,USA,"Drama, Romance",FALSE,FALSE,TRUE,Summit Entertainment,27
2010,tt1053424,Repo Men,ok,3,PASS,32000000,"USA, Canada","Action, Crime, Sci-Fi, Thriller",TRUE,TRUE,TRUE,Universal Studios,21
2010,tt0944835,Salt,ok,3,PASS,130000000,USA,"Action, Mystery, Thriller",TRUE,FALSE,TRUE,Sony Pictures,63
2010,tt0446029,Scott Pilgrim vs. the World,ok,3,PASS,85000000,"USA, UK, Canada, Japan","Action, Comedy, Fantasy, Romance",TRUE,FALSE,TRUE,Universal Pictures,81
2010,tt1028576,Secretariat,ok,3,PASS,35000000,USA,"Biography, Drama, Family, History, Sport",FALSE,FALSE,TRUE,Walt Disney Pictures,63
2010,tt1261945,Sex and the city 2,ok,3,PASS,95000000,USA,"Comedy, Drama, Romance",FALSE,FALSE,TRUE,Warner Bros. Pictures,15
2010,tt0892791,Shrek Forever After,notalk,1,FAIL,165000000,USA,"Animation, Adventure, Comedy, Family, Fantasy, Romance",FALSE,FALSE,TRUE,Paramount,58
2010,tt1130884,Shutter Island,notalk,1,FAIL,80000000,USA,"Mystery, Thriller",FALSE,FALSE,TRUE,Paramount Studios,68
2010,tt1440292,Submarine,notalk,1,FAIL,1900000,"UK, USA","Comedy, Drama, Romance",FALSE,FALSE,TRUE,The Weinstein Company,88
2010,tt1512235,Super,notalk,1,FAIL,2500000,USA,"Action, Comedy, Drama",TRUE,FALSE,TRUE,IFC Midnight,49
2010,tt1135084,Takers,notalk,1,FAIL,32000000,USA,"Action, Crime, Thriller",TRUE,TRUE,TRUE,Sony Pictures/Screen Gems,29
2010,tt0398286,Tangled,ok,3,PASS,260000000,USA,"Animation, Adventure, Comedy, Family, Fantasy, Musical, Romance",FALSE,FALSE,TRUE,Walt Disney Pictures,89
2010,tt0429493,The A-Team,nowomen,0,FAIL,110000000,"USA, UK","Action, Adventure, Thriller",TRUE,FALSE,TRUE,20th Century Fox,48
2010,tt1212436,The Back-up Plan,ok,3,PASS,35000000,USA,"Comedy, Romance",FALSE,FALSE,TRUE,CBS Films,18
2010,tt0980970,The Chronicles of Narnia: The Voyage of the Dawn Treader,ok,3,PASS,155000000,"USA, UK","Adventure, Family, Fantasy",FALSE,FALSE,TRUE,20th Century Fox,49
2010,tt0455407,The Crazies,ok,3,PASS,19000000,"USA, United Arab Emirates","Horror, Thriller",FALSE,FALSE,TRUE,Overture Films,71
